label,text
fear,"Rose was excessively clinging in her behaviour and anxious when Clive was either late , as he often was , or away on an extended business trip . "
fear,We were confused and anxious when we were not understood . 
fear,They were a little anxious about the flight over the Timor Sea as their compass had been 10 awry on the outward journey though it was correct at Melbourne . 
fear,Many beef farmers in my constituency of Monmouth are deeply anxious about the impact of the MacSharry proposals . 
fear,"She 's in a lot of pain , and is extremely anxious about her condition . "" "
fear,President Truman and his advisers were anxious over Sino-Soviet relations and wondered whether American forces could take the port of Dairen and thus prevent the Soviet Union from occupying the Liaotung peninsula of south Manchuria . 
fear,"The message was clear as members of Gloucestershire county council turned up to todays budget meeting , with protestors , anxious over the scale of impending cuts urging councillors to think again before wielding the axe . "
fear,"Modigliani was plagued and anxious because of the difficulty of finding models , and when one had been found he waited in a state of tension for fear of being let down . "
fear,"Now Mr Rifkind has written to the BSC chairman , Sir Robert Scholey , asking for further assurances after meeting anxious union leaders . "
fear,"A patient in an anxious state is more likely to bump into , or trip over , objects ; shaking or tense hands are more likely to drop things , spill things and so on . "
fear,"It all started early this morning , when a rather anxious mum called in at the office . "
fear,"Tero followed them at a distance , watching her new friend with sorrowful anxious eyes . "
fear,"She was particularly concerned when , shortly before her wedding day , she discovered that Prince Charles planned to give his friend a bracelet inscribed with their nicknames ` Fred "" and ` Gladys "" . "
fear,I became concerned when I saw my husband becoming a different person . 
fear,"Jose , the refuge guardian , was concerned when Jeremy did n't return to Elola on the evening of Sunday , October 21 -- he had left his camping gear behind in the hut . "
fear,Everyone is terribly concerned at the moment ; we had thought that the security at St Helier was tighter than in most other hospitals . 
fear,Maria 's ( 3.5 years ) parents were concerned because of her severe headbanging at home . 
fear,Elaine 's voice was concerned but deep inside she hoped he would not decide to go to the party . 
fear,Hank was thoroughly disquieted . 
fear,Blanche was disquieted but not sure why . 
fear,"Feeling thoroughly disquieted , she left her room in a rush . "
fear,"In Washington there was understanding , but just as much disquiet about British Defence policy . "
fear,We shall find reason for disquiet about this argument . 
fear,"Nevertheless , even among non-abolitionists ( and across most of the political spectrum ) there has been grave disquiet about the state of the prisons . "
fear,"But the STUC also voiced disquiet about the way last Monday 's picketing was handled by police , and said it had secured a pledge that policing would now be ` even-handed "" . "
fear,"Despite the disquiet at the club this year , Mr Stringer still appears more relaxed and more in control than he did when he first took charge in that winter of 1987 . "
fear,There was widespread disquiet in the media and elsewhere . 
fear,Polanski had received notices of similar disquiet over his films . 
fear,There may be cases where there is parliamentary disquiet over a ministerial proposal and then the minister has a change of mind . 
fear,His comments are a major diplomatic gaffe as the CRC has supported the region in its disquiet over the CRE 's decision to begin an investigation . 
fear,"Nevertheless , the Commission 's disquiet has not prevented it from agreeing the designation . "
fear,"Apparently the RLD was not aware of the details of the Vanguard accident at that time , but the subsequent publication of the report on the accident should have reinforced their disquiet . "
fear,She voiced her disquiet and Ana laughed . 
fear,Listening to parents in the playground and at more formal events such as parents ' evenings should alert staff to early stages of parental disquiet . 
fear,"That was still the kind of work that I wanted to do , and if I thought very much a comprehensive schools it was in a spirit of mild disquiet . "
fear,My heart was thumping with disquiet . 
fear,I have received no representations on that matter and I am not aware of any disquiet among the groups that the hon. Gentleman described . 
fear,The Department of Health is aware of the disquiet among dentists . 
fear,His comments are a major diplomatic gaffe as the CRC has supported the region in its disquiet over the CRE 's decision to begin an investigation . 
fear,"However , does the right hon. Gentleman recognise that profound disquiet has been expressed about some of the proposals in the Bill , particularly the fast-track ones ? "
fear,"This last may be a source of considerable disquiet and one might not at first see how such obviously ` immoral "" content could be defended as part of a system of morality . "
fear,But her symbolic stance emerges at a time when there is considerable disquiet over the imaging of children . 
fear,"Li Shai Tung looked across at him , smiling ; but behind the smile -- beyond it , in some darker , less accessible place -- lay a deep disquiet . "
